letter,start_position,end_position,blue_motion_type,blue_rotation_direction,blue_turns,blue_start_location,blue_end_location,blue_start_orientation,blue_end_orientation,red_motion_type,red_rotation_direction,red_turns,red_start_location,red_end_location,red_start_orientation,red_end_orientation
Σ,alpha4,gamma8,pro,ccw,1,e,n,in,out,static,None,2,w,w,in,in
Σ,alpha4,gamma8,pro,ccw,2,e,n,in,in,static,None,0,w,w,in,in
Σ,alpha4,gamma8,pro,ccw,2,e,n,in,in,static,None,1,w,w,in,out
Σ,alpha4,gamma8,pro,ccw,2,e,n,in,in,static,None,2,w,w,in,in
Σ,alpha4,gamma8,pro,ccw,0,e,n,in,in,static,None,0,w,w,in,in
Σ,alpha4,gamma8,pro,ccw,0,e,n,in,in,static,None,1,w,w,in,out
Σ,alpha4,gamma8,pro,ccw,0,e,n,in,in,static,None,2,w,w,in,in
Σ,alpha4,gamma8,pro,ccw,0,e,n,in,in,static,None,3,w,w,in,out
Σ,alpha4,gamma8,pro,ccw,1,e,n,in,out,static,None,0,w,w,in,in
Σ,alpha4,gamma8,pro,ccw,1,e,n,in,out,static,None,1,w,w,in,out
Σ,alpha4,gamma8,pro,ccw,1,e,n,in,out,static,None,2,w,w,in,in
Σ,alpha4,gamma8,pro,ccw,1,e,n,in,out,static,None,3,w,w,in,out
Σ,alpha4,gamma8,pro,ccw,2,e,n,in,in,static,None,0,w,w,in,in
Σ,alpha4,gamma8,pro,ccw,2,e,n,in,in,static,None,1,w,w,in,out
Σ,alpha4,gamma8,pro,ccw,2,e,n,in,in,static,None,2,w,w,in,in
Σ,alpha4,gamma8,pro,ccw,2,e,n,in,in,static,None,3,w,w,in,out
Σ,alpha4,gamma8,pro,ccw,3,e,n,in,out,static,None,0,w,w,in,in
Σ,alpha4,gamma8,pro,ccw,3,e,n,in,out,static,None,1,w,w,in,out
Σ,alpha4,gamma8,pro,ccw,3,e,n,in,out,static,None,2,w,w,in,in
Σ,alpha4,gamma8,pro,ccw,3,e,n,in,out,static,None,3,w,w,in,out
Σ,alpha4,gamma8,pro,ccw,0,e,n,in,in,static,None,0,w,w,out,out
Σ,alpha4,gamma8,pro,ccw,0,e,n,in,in,static,None,0,w,w,out,out
Σ,alpha4,gamma8,pro,ccw,0,e,n,in,in,static,None,1,w,w,out,in
Σ,alpha4,gamma8,pro,ccw,1,e,n,in,out,static,None,0,w,w,out,out
Σ,alpha4,gamma8,pro,ccw,1,e,n,in,out,static,None,1,w,w,out,in
Σ,alpha4,gamma8,pro,ccw,0,e,n,in,in,static,None,0,w,w,out,out
Σ,alpha4,gamma8,pro,ccw,0,e,n,in,in,static,None,1,w,w,out,in
Σ,alpha4,gamma8,pro,ccw,0,e,n,in,in,static,None,2,w,w,out,out
Σ,alpha4,gamma8,pro,ccw,1,e,n,in,out,static,None,0,w,w,out,out
Σ,alpha4,gamma8,pro,ccw,1,e,n,in,out,static,None,1,w,w,out,in
Σ,alpha4,gamma8,pro,ccw,1,e,n,in,out,static,None,2,w,w,out,out
Σ,alpha4,gamma8,pro,ccw,2,e,n,in,in,static,None,0,w,w,out,out
Σ,alpha4,gamma8,pro,ccw,2,e,n,in,in,static,None,1,w,w,out,in
Σ,alpha4,gamma8,pro,ccw,2,e,n,in,in,static,None,2,w,w,out,out
Σ,alpha4,gamma8,pro,ccw,0,e,n,in,in,static,None,0,w,w,out,out
Σ,alpha4,gamma8,pro,ccw,0,e,n,in,in,static,None,1,w,w,out,in
Σ,alpha4,gamma8,pro,ccw,0,e,n,in,in,static,None,2,w,w,out,out
Σ,alpha4,gamma8,pro,ccw,0,e,n,in,in,static,None,3,w,w,out,in
Σ,alpha4,gamma8,pro,ccw,1,e,n,in,out,static,None,0,w,w,out,out
Σ,alpha4,gamma8,pro,ccw,1,e,n,in,out,static,None,1,w,w,out,in
Σ,alpha4,gamma8,pro,ccw,1,e,n,in,out,static,None,2,w,w,out,out
Σ,alpha4,gamma8,pro,ccw,1,e,n,in,out,static,None,3,w,w,out,in
Σ,alpha4,gamma8,pro,ccw,2,e,n,in,in,static,None,0,w,w,out,out
Σ,alpha4,gamma8,pro,ccw,2,e,n,in,in,static,None,1,w,w,out,in
Σ,alpha4,gamma8,pro,ccw,2,e,n,in,in,static,None,2,w,w,out,out
Σ,alpha4,gamma8,pro,ccw,2,e,n,in,in,static,None,3,w,w,out,in
Σ,alpha4,gamma8,pro,ccw,3,e,n,in,out,static,None,0,w,w,out,out
Σ,alpha4,gamma8,pro,ccw,3,e,n,in,out,static,None,1,w,w,out,in
Σ,alpha4,gamma8,pro,ccw,3,e,n,in,out,static,None,2,w,w,out,out
Σ,alpha4,gamma8,pro,ccw,3,e,n,in,out,static,None,3,w,w,out,in
Σ,alpha4,gamma8,pro,ccw,0,e,n,out,out,static,None,0,w,w,in,in
Σ,alpha4,gamma8,pro,ccw,0,e,n,out,out,static,None,0,w,w,in,in
Σ,alpha4,gamma8,pro,ccw,0,e,n,out,out,static,None,1,w,w,in,out
Σ,alpha4,gamma8,pro,ccw,1,e,n,out,in,static,None,0,w,w,in,in
Σ,alpha4,gamma8,pro,ccw,1,e,n,out,in,static,None,1,w,w,in,out
Σ,alpha4,gamma8,pro,ccw,0,e,n,out,out,static,None,0,w,w,in,in
Σ,alpha4,gamma8,pro,ccw,0,e,n,out,out,static,None,1,w,w,in,out
Σ,alpha4,gamma8,pro,ccw,0,e,n,out,out,static,None,2,w,w,in,in
Σ,alpha4,gamma8,pro,ccw,1,e,n,out,in,static,None,0,w,w,in,in
Σ,alpha4,gamma8,pro,ccw,1,e,n,out,in,static,None,1,w,w,in,out
Σ,alpha4,gamma8,pro,ccw,1,e,n,out,in,static,None,2,w,w,in,in
Σ,alpha4,gamma8,pro,ccw,2,e,n,out,out,static,None,0,w,w,in,in
Σ,alpha4,gamma8,pro,ccw,2,e,n,out,out,static,None,1,w,w,in,out
Σ,alpha4,gamma8,pro,ccw,2,e,n,out,out,static,None,2,w,w,in,in
Σ,alpha4,gamma8,pro,ccw,0,e,n,out,out,static,None,0,w,w,in,in
Σ,alpha4,gamma8,pro,ccw,0,e,n,out,out,static,None,1,w,w,in,out
Σ,alpha4,gamma8,pro,ccw,0,e,n,out,out,static,None,2,w,w,in,in
Σ,alpha4,gamma8,pro,ccw,0,e,n,out,out,static,None,3,w,w,in,out
Σ,alpha4,gamma8,pro,ccw,1,e,n,out,in,static,None,0,w,w,in,in
Σ,alpha4,gamma8,pro,ccw,1,e,n,out,in,static,None,1,w,w,in,out
Σ,alpha4,gamma8,pro,ccw,1,e,n,out,in,static,None,2,w,w,in,in
Σ,alpha4,gamma8,pro,ccw,1,e,n,out,in,static,None,3,w,w,in,out
Σ,alpha4,gamma8,pro,ccw,2,e,n,out,out,static,None,0,w,w,in,in
Σ,alpha4,gamma8,pro,ccw,2,e,n,out,out,static,None,1,w,w,in,out
Σ,alpha4,gamma8,pro,ccw,2,e,n,out,out,static,None,2,w,w,in,in
Σ,alpha4,gamma8,pro,ccw,2,e,n,out,out,static,None,3,w,w,in,out
Σ,alpha4,gamma8,pro,ccw,3,e,n,out,in,static,None,0,w,w,in,in
Σ,alpha4,gamma8,pro,ccw,3,e,n,out,in,static,None,1,w,w,in,out
Σ,alpha4,gamma8,pro,ccw,3,e,n,out,in,static,None,2,w,w,in,in
Σ,alpha4,gamma8,pro,ccw,3,e,n,out,in,static,None,3,w,w,in,out
Σ,alpha4,gamma8,pro,ccw,0,e,n,out,out,static,None,0,w,w,out,out
Σ,alpha4,gamma8,pro,ccw,0,e,n,out,out,static,None,0,w,w,out,out
Σ,alpha4,gamma8,pro,ccw,0,e,n,out,out,static,None,1,w,w,out,in
Σ,alpha4,gamma8,pro,ccw,1,e,n,out,in,static,None,0,w,w,out,out
Σ,alpha4,gamma8,pro,ccw,1,e,n,out,in,static,None,1,w,w,out,in
Σ,alpha4,gamma8,pro,ccw,0,e,n,out,out,static,None,0,w,w,out,out
Σ,alpha4,gamma8,pro,ccw,0,e,n,out,out,static,None,1,w,w,out,in
Σ,alpha4,gamma8,pro,ccw,0,e,n,out,out,static,None,2,w,w,out,out
Σ,alpha4,gamma8,pro,ccw,1,e,n,out,in,static,None,0,w,w,out,out
Σ,alpha4,gamma8,pro,ccw,1,e,n,out,in,static,None,1,w,w,out,in
Σ,alpha4,gamma8,pro,ccw,1,e,n,out,in,static,None,2,w,w,out,out
Σ,alpha4,gamma8,pro,ccw,2,e,n,out,out,static,None,0,w,w,out,out
Σ,alpha4,gamma8,pro,ccw,2,e,n,out,out,static,None,1,w,w,out,in
Σ,alpha4,gamma8,pro,ccw,2,e,n,out,out,static,None,2,w,w,out,out
Σ,alpha4,gamma8,pro,ccw,0,e,n,out,out,static,None,0,w,w,out,out
Σ,alpha4,gamma8,pro,ccw,0,e,n,out,out,static,None,1,w,w,out,in
Σ,alpha4,gamma8,pro,ccw,0,e,n,out,out,static,None,2,w,w,out,out
Σ,alpha4,gamma8,pro,ccw,0,e,n,out,out,static,None,3,w,w,out,in
Σ,alpha4,gamma8,pro,ccw,1,e,n,out,in,static,None,0,w,w,out,out
Σ,alpha4,gamma8,pro,ccw,1,e,n,out,in,static,None,1,w,w,out,in
Σ,alpha4,gamma8,pro,ccw,1,e,n,out,in,static,None,2,w,w,out,out
Σ,alpha4,gamma8,pro,ccw,1,e,n,out,in,static,None,3,w,w,out,in
Σ,alpha4,gamma8,pro,ccw,2,e,n,out,out,static,None,0,w,w,out,out
Σ,alpha4,gamma8,pro,ccw,2,e,n,out,out,static,None,1,w,w,out,in
Σ,alpha4,gamma8,pro,ccw,2,e,n,out,out,static,None,2,w,w,out,out
Σ,alpha4,gamma8,pro,ccw,2,e,n,out,out,static,None,3,w,w,out,in
Σ,alpha4,gamma8,pro,ccw,3,e,n,out,in,static,None,0,w,w,out,out
Σ,alpha4,gamma8,pro,ccw,3,e,n,out,in,static,None,1,w,w,out,in
Σ,alpha4,gamma8,pro,ccw,3,e,n,out,in,static,None,2,w,w,out,out
Σ,alpha4,gamma8,pro,ccw,3,e,n,out,in,static,None,3,w,w,out,in
Σ,alpha4,gamma4,pro,cw,0,e,s,in,in,static,None,0,w,w,in,in
Σ,alpha4,gamma4,pro,cw,0,e,s,in,in,static,None,0,w,w,in,in
Σ,alpha4,gamma4,pro,cw,0,e,s,in,in,static,None,1,w,w,in,out
Σ,alpha4,gamma4,pro,cw,1,e,s,in,out,static,None,0,w,w,in,in
Σ,alpha4,gamma4,pro,cw,1,e,s,in,out,static,None,1,w,w,in,out
Σ,alpha4,gamma4,pro,cw,0,e,s,in,in,static,None,0,w,w,in,in
Σ,alpha4,gamma4,pro,cw,0,e,s,in,in,static,None,1,w,w,in,out
Σ,alpha4,gamma4,pro,cw,0,e,s,in,in,static,None,2,w,w,in,in
Σ,alpha4,gamma4,pro,cw,1,e,s,in,out,static,None,0,w,w,in,in
Σ,alpha4,gamma4,pro,cw,1,e,s,in,out,static,None,1,w,w,in,out
Σ,alpha4,gamma4,pro,cw,1,e,s,in,out,static,None,2,w,w,in,in
Σ,alpha4,gamma4,pro,cw,2,e,s,in,in,static,None,0,w,w,in,in
Σ,alpha4,gamma4,pro,cw,2,e,s,in,in,static,None,1,w,w,in,out
Σ,alpha4,gamma4,pro,cw,2,e,s,in,in,static,None,2,w,w,in,in
Σ,alpha4,gamma4,pro,cw,0,e,s,in,in,static,None,0,w,w,in,in
Σ,alpha4,gamma4,pro,cw,0,e,s,in,in,static,None,1,w,w,in,out
Σ,alpha4,gamma4,pro,cw,0,e,s,in,in,static,None,2,w,w,in,in
Σ,alpha4,gamma4,pro,cw,0,e,s,in,in,static,None,3,w,w,in,out
Σ,alpha4,gamma4,pro,cw,1,e,s,in,out,static,None,0,w,w,in,in
Σ,alpha4,gamma4,pro,cw,1,e,s,in,out,static,None,1,w,w,in,out
Σ,alpha4,gamma4,pro,cw,1,e,s,in,out,static,None,2,w,w,in,in
Σ,alpha4,gamma4,pro,cw,1,e,s,in,out,static,None,3,w,w,in,out
Σ,alpha4,gamma4,pro,cw,2,e,s,in,in,static,None,0,w,w,in,in
Σ,alpha4,gamma4,pro,cw,2,e,s,in,in,static,None,1,w,w,in,out
Σ,alpha4,gamma4,pro,cw,2,e,s,in,in,static,None,2,w,w,in,in
Σ,alpha4,gamma4,pro,cw,2,e,s,in,in,static,None,3,w,w,in,out
Σ,alpha4,gamma4,pro,cw,3,e,s,in,out,static,None,0,w,w,in,in
Σ,alpha4,gamma4,pro,cw,3,e,s,in,out,static,None,1,w,w,in,out
Σ,alpha4,gamma4,pro,cw,3,e,s,in,out,static,None,2,w,w,in,in
Σ,alpha4,gamma4,pro,cw,3,e,s,in,out,static,None,3,w,w,in,out
Σ,alpha4,gamma4,pro,cw,0,e,s,in,in,static,None,0,w,w,out,out
Σ,alpha4,gamma4,pro,cw,0,e,s,in,in,static,None,0,w,w,out,out
Σ,alpha4,gamma4,pro,cw,0,e,s,in,in,static,None,1,w,w,out,in
Σ,alpha4,gamma4,pro,cw,1,e,s,in,out,static,None,0,w,w,out,out
Σ,alpha4,gamma4,pro,cw,1,e,s,in,out,static,None,1,w,w,out,in
Σ,alpha4,gamma4,pro,cw,0,e,s,in,in,static,None,0,w,w,out,out
Σ,alpha4,gamma4,pro,cw,0,e,s,in,in,static,None,1,w,w,out,in
Σ,alpha4,gamma4,pro,cw,0,e,s,in,in,static,None,2,w,w,out,out
Σ,alpha4,gamma4,pro,cw,1,e,s,in,out,static,None,0,w,w,out,out
Σ,alpha4,gamma4,pro,cw,1,e,s,in,out,static,None,1,w,w,out,in
Σ,alpha4,gamma4,pro,cw,1,e,s,in,out,static,None,2,w,w,out,out
Σ,alpha4,gamma4,pro,cw,2,e,s,in,in,static,None,0,w,w,out,out
Σ,alpha4,gamma4,pro,cw,2,e,s,in,in,static,None,1,w,w,out,in
Σ,alpha4,gamma4,pro,cw,2,e,s,in,in,static,None,2,w,w,out,out
Σ,alpha4,gamma4,pro,cw,0,e,s,in,in,static,None,0,w,w,out,out
Σ,alpha4,gamma4,pro,cw,0,e,s,in,in,static,None,1,w,w,out,in
Σ,alpha4,gamma4,pro,cw,0,e,s,in,in,static,None,2,w,w,out,out
Σ,alpha4,gamma4,pro,cw,0,e,s,in,in,static,None,3,w,w,out,in
Σ,alpha4,gamma4,pro,cw,1,e,s,in,out,static,None,0,w,w,out,out
Σ,alpha4,gamma4,pro,cw,1,e,s,in,out,static,None,1,w,w,out,in
Σ,alpha4,gamma4,pro,cw,1,e,s,in,out,static,None,2,w,w,out,out
Σ,alpha4,gamma4,pro,cw,1,e,s,in,out,static,None,3,w,w,out,in
Σ,alpha4,gamma4,pro,cw,2,e,s,in,in,static,None,0,w,w,out,out
Σ,alpha4,gamma4,pro,cw,2,e,s,in,in,static,None,1,w,w,out,in
Σ,alpha4,gamma4,pro,cw,2,e,s,in,in,static,None,2,w,w,out,out
Σ,alpha4,gamma4,pro,cw,2,e,s,in,in,static,None,3,w,w,out,in
Σ,alpha4,gamma4,pro,cw,3,e,s,in,out,static,None,0,w,w,out,out
Σ,alpha4,gamma4,pro,cw,3,e,s,in,out,static,None,1,w,w,out,in
Σ,alpha4,gamma4,pro,cw,3,e,s,in,out,static,None,2,w,w,out,out
Σ,alpha4,gamma4,pro,cw,3,e,s,in,out,static,None,3,w,w,out,in
Σ,alpha4,gamma4,pro,cw,0,e,s,out,out,static,None,0,w,w,in,in
Σ,alpha4,gamma4,pro,cw,0,e,s,out,out,static,None,0,w,w,in,in
Σ,alpha4,gamma4,pro,cw,0,e,s,out,out,static,None,1,w,w,in,out
Σ,alpha4,gamma4,pro,cw,1,e,s,out,in,static,None,0,w,w,in,in
Σ,alpha4,gamma4,pro,cw,1,e,s,out,in,static,None,1,w,w,in,out
Σ,alpha4,gamma4,pro,cw,0,e,s,out,out,static,None,0,w,w,in,in
Σ,alpha4,gamma4,pro,cw,0,e,s,out,out,static,None,1,w,w,in,out
Σ,alpha4,gamma4,pro,cw,0,e,s,out,out,static,None,2,w,w,in,in
Σ,alpha4,gamma4,pro,cw,1,e,s,out,in,static,None,0,w,w,in,in
Σ,alpha4,gamma4,pro,cw,1,e,s,out,in,static,None,1,w,w,in,out
Σ,alpha4,gamma4,pro,cw,1,e,s,out,in,static,None,2,w,w,in,in
Σ,alpha4,gamma4,pro,cw,2,e,s,out,out,static,None,0,w,w,in,in
Σ,alpha4,gamma4,pro,cw,2,e,s,out,out,static,None,1,w,w,in,out
Σ,alpha4,gamma4,pro,cw,2,e,s,out,out,static,None,2,w,w,in,in
Σ,alpha4,gamma4,pro,cw,0,e,s,out,out,static,None,0,w,w,in,in
Σ,alpha4,gamma4,pro,cw,0,e,s,out,out,static,None,1,w,w,in,out
Σ,alpha4,gamma4,pro,cw,0,e,s,out,out,static,None,2,w,w,in,in
Σ,alpha4,gamma4,pro,cw,0,e,s,out,out,static,None,3,w,w,in,out
Σ,alpha4,gamma4,pro,cw,1,e,s,out,in,static,None,0,w,w,in,in
Σ,alpha4,gamma4,pro,cw,1,e,s,out,in,static,None,1,w,w,in,out
Σ,alpha4,gamma4,pro,cw,1,e,s,out,in,static,None,2,w,w,in,in
Σ,alpha4,gamma4,pro,cw,1,e,s,out,in,static,None,3,w,w,in,out
Σ,alpha4,gamma4,pro,cw,2,e,s,out,out,static,None,0,w,w,in,in
Σ,alpha4,gamma4,pro,cw,2,e,s,out,out,static,None,1,w,w,in,out
Σ,alpha4,gamma4,pro,cw,2,e,s,out,out,static,None,2,w,w,in,in
Σ,alpha4,gamma4,pro,cw,2,e,s,out,out,static,None,3,w,w,in,out
Σ,alpha4,gamma4,pro,cw,3,e,s,out,in,static,None,0,w,w,in,in
Σ,alpha4,gamma4,pro,cw,3,e,s,out,in,static,None,1,w,w,in,out
Σ,alpha4,gamma4,pro,cw,3,e,s,out,in,static,None,2,w,w,in,in
Σ,alpha4,gamma4,pro,cw,3,e,s,out,in,static,None,3,w,w,in,out
Σ,alpha4,gamma4,pro,cw,0,e,s,out,out,static,None,0,w,w,out,out
Σ,alpha4,gamma4,pro,cw,0,e,s,out,out,static,None,0,w,w,out,out
Σ,alpha4,gamma4,pro,cw,0,e,s,out,out,static,None,1,w,w,out,in
Σ,alpha4,gamma4,pro,cw,1,e,s,out,in,static,None,0,w,w,out,out
Σ,alpha4,gamma4,pro,cw,1,e,s,out,in,static,None,1,w,w,out,in
Σ,alpha4,gamma4,pro,cw,0,e,s,out,out,static,None,0,w,w,out,out
Σ,alpha4,gamma4,pro,cw,0,e,s,out,out,static,None,1,w,w,out,in
Σ,alpha4,gamma4,pro,cw,0,e,s,out,out,static,None,2,w,w,out,out
Σ,alpha4,gamma4,pro,cw,1,e,s,out,in,static,None,0,w,w,out,out
Σ,alpha4,gamma4,pro,cw,1,e,s,out,in,static,None,1,w,w,out,in
Σ,alpha4,gamma4,pro,cw,1,e,s,out,in,static,None,2,w,w,out,out
Σ,alpha4,gamma4,pro,cw,2,e,s,out,out,static,None,0,w,w,out,out
Σ,alpha4,gamma4,pro,cw,2,e,s,out,out,static,None,1,w,w,out,in
Σ,alpha4,gamma4,pro,cw,2,e,s,out,out,static,None,2,w,w,out,out
Σ,alpha4,gamma4,pro,cw,0,e,s,out,out,static,None,0,w,w,out,out
Σ,alpha4,gamma4,pro,cw,0,e,s,out,out,static,None,1,w,w,out,in
Σ,alpha4,gamma4,pro,cw,0,e,s,out,out,static,None,2,w,w,out,out
Σ,alpha4,gamma4,pro,cw,0,e,s,out,out,static,None,3,w,w,out,in
Σ,alpha4,gamma4,pro,cw,1,e,s,out,in,static,None,0,w,w,out,out
Σ,alpha4,gamma4,pro,cw,1,e,s,out,in,static,None,1,w,w,out,in
Σ,alpha4,gamma4,pro,cw,1,e,s,out,in,static,None,2,w,w,out,out
Σ,alpha4,gamma4,pro,cw,1,e,s,out,in,static,None,3,w,w,out,in
Σ,alpha4,gamma4,pro,cw,2,e,s,out,out,static,None,0,w,w,out,out
Σ,alpha4,gamma4,pro,cw,2,e,s,out,out,static,None,1,w,w,out,in
Σ,alpha4,gamma4,pro,cw,2,e,s,out,out,static,None,2,w,w,out,out
Σ,alpha4,gamma4,pro,cw,2,e,s,out,out,static,None,3,w,w,out,in
Σ,alpha4,gamma4,pro,cw,3,e,s,out,in,static,None,0,w,w,out,out
Σ,alpha4,gamma4,pro,cw,3,e,s,out,in,static,None,1,w,w,out,in
Σ,alpha4,gamma4,pro,cw,3,e,s,out,in,static,None,2,w,w,out,out
Σ,alpha4,gamma4,pro,cw,3,e,s,out,in,static,None,3,w,w,out,in
Ω,beta1,gamma8,static,None,0,n,n,in,in,anti,cw,0,n,w,in,out
Ω,beta1,gamma8,static,None,0,n,n,in,in,anti,cw,0,n,w,in,out
Ω,beta1,gamma8,static,None,0,n,n,in,in,anti,cw,1,n,w,in,in
Ω,beta1,gamma8,static,None,1,n,n,in,out,anti,cw,0,n,w,in,out
Ω,beta1,gamma8,static,None,1,n,n,in,out,anti,cw,1,n,w,in,in
Ω,beta1,gamma8,static,None,0,n,n,in,in,anti,cw,0,n,w,in,out
Ω,beta1,gamma8,static,None,0,n,n,in,in,anti,cw,1,n,w,in,in
Ω,beta1,gamma8,static,None,0,n,n,in,in,anti,cw,2,n,w,in,out
Ω,beta1,gamma8,static,None,1,n,n,in,out,anti,cw,0,n,w,in,out
Ω,beta1,gamma8,static,None,1,n,n,in,out,anti,cw,1,n,w,in,in
Ω,beta1,gamma8,static,None,1,n,n,in,out,anti,cw,2,n,w,in,out
Ω,beta1,gamma8,static,None,2,n,n,in,in,anti,cw,0,n,w,in,out
Ω,beta1,gamma8,static,None,2,n,n,in,in,anti,cw,1,n,w,in,in
Ω,beta1,gamma8,static,None,2,n,n,in,in,anti,cw,2,n,w,in,out
Ω,beta1,gamma8,static,None,0,n,n,in,in,anti,cw,0,n,w,in,out
Ω,beta1,gamma8,static,None,0,n,n,in,in,anti,cw,1,n,w,in,in
Ω,beta1,gamma8,static,None,0,n,n,in,in,anti,cw,2,n,w,in,out
Ω,beta1,gamma8,static,None,0,n,n,in,in,anti,cw,3,n,w,in,in
Ω,beta1,gamma8,static,None,1,n,n,in,out,anti,cw,0,n,w,in,out
Ω,beta1,gamma8,static,None,1,n,n,in,out,anti,cw,1,n,w,in,in
Ω,beta1,gamma8,static,None,1,n,n,in,out,anti,cw,2,n,w,in,out
Ω,beta1,gamma8,static,None,1,n,n,in,out,anti,cw,3,n,w,in,in
Ω,beta1,gamma8,static,None,2,n,n,in,in,anti,cw,0,n,w,in,out
Ω,beta1,gamma8,static,None,2,n,n,in,in,anti,cw,1,n,w,in,in
Ω,beta1,gamma8,static,None,2,n,n,in,in,anti,cw,2,n,w,in,out
Ω,beta1,gamma8,static,None,2,n,n,in,in,anti,cw,3,n,w,in,in
Ω,beta1,gamma8,static,None,3,n,n,in,out,anti,cw,0,n,w,in,out
Ω,beta1,gamma8,static,None,3,n,n,in,out,anti,cw,1,n,w,in,in
Ω,beta1,gamma8,static,None,3,n,n,in,out,anti,cw,2,n,w,in,out
Ω,beta1,gamma8,static,None,3,n,n,in,out,anti,cw,3,n,w,in,in
Ω,beta1,gamma8,static,None,0,n,n,in,in,anti,cw,0,n,w,out,in
Ω,beta1,gamma8,static,None,0,n,n,in,in,anti,cw,0,n,w,out,in
Ω,beta1,gamma8,static,None,0,n,n,in,in,anti,cw,1,n,w,out,out
Ω,beta1,gamma8,static,None,1,n,n,in,out,anti,cw,0,n,w,out,in
Ω,beta1,gamma8,static,None,1,n,n,in,out,anti,cw,1,n,w,out,out
Ω,beta1,gamma8,static,None,0,n,n,in,in,anti,cw,0,n,w,out,in
Ω,beta1,gamma8,static,None,0,n,n,in,in,anti,cw,1,n,w,out,out
Ω,beta1,gamma8,static,None,0,n,n,in,in,anti,cw,2,n,w,out,in
Ω,beta1,gamma8,static,None,1,n,n,in,out,anti,cw,0,n,w,out,in
Ω,beta1,gamma8,static,None,1,n,n,in,out,anti,cw,1,n,w,out,out
Ω,beta1,gamma8,static,None,1,n,n,in,out,anti,cw,2,n,w,out,in
Ω,beta1,gamma8,static,None,2,n,n,in,in,anti,cw,0,n,w,out,in
Ω,beta1,gamma8,static,None,2,n,n,in,in,anti,cw,1,n,w,out,out
Ω,beta1,gamma8,static,None,2,n,n,in,in,anti,cw,2,n,w,out,in
Ω,beta1,gamma8,static,None,0,n,n,in,in,anti,cw,0,n,w,out,in
Ω,beta1,gamma8,static,None,0,n,n,in,in,anti,cw,1,n,w,out,out
Ω,beta1,gamma8,static,None,0,n,n,in,in,anti,cw,2,n,w,out,in
Ω,beta1,gamma8,static,None,0,n,n,in,in,anti,cw,3,n,w,out,out
Ω,beta1,gamma8,static,None,1,n,n,in,out,anti,cw,0,n,w,out,in
Ω,beta1,gamma8,static,None,1,n,n,in,out,anti,cw,1,n,w,out,out
Ω,beta1,gamma8,static,None,1,n,n,in,out,anti,cw,2,n,w,out,in
Ω,beta1,gamma8,static,None,1,n,n,in,out,anti,cw,3,n,w,out,out
Ω,beta1,gamma8,static,None,2,n,n,in,in,anti,cw,0,n,w,out,in
Ω,beta1,gamma8,static,None,2,n,n,in,in,anti,cw,1,n,w,out,out
Ω,beta1,gamma8,static,None,2,n,n,in,in,anti,cw,2,n,w,out,in
Ω,beta1,gamma8,static,None,2,n,n,in,in,anti,cw,3,n,w,out,out
Ω,beta1,gamma8,static,None,3,n,n,in,out,anti,cw,0,n,w,out,in
